,INDICATOR,UNIT,UNIT_NUM,STUB_NAME,STUB_NAME_NUM,STUB_LABEL,STUB_LABEL_NUM,YEAR,YEAR_NUM,AGE,AGE_NUM,ESTIMATE,FLAG
3014,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: Asian or Pacific Islander,4.24,1995,19,All ages,0.0,3.7,
3015,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: Asian or Pacific Islander,4.24,1996,20,All ages,0.0,3.6,
3016,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: Asian or Pacific Islander,4.24,1997,21,All ages,0.0,3.4,
3017,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: Asian or Pacific Islander,4.24,1998,22,All ages,0.0,3.2,
3018,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: Asian or Pacific Islander,4.24,1999,23,All ages,0.0,3.3,
3019,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: Asian or Pacific Islander,4.24,2000,24,All ages,0.0,2.7,
3020,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: Asian or Pacific Islander,4.24,2001,25,All ages,0.0,2.8,
3021,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: Asian or Pacific Islander,4.24,2002,26,All ages,0.0,2.9,
3022,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: Asian or Pacific Islander,4.24,2003,27,All ages,0.0,3.0,
3023,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: Asian or Pacific Islander,4.24,2004,28,All ages,0.0,3.3,
3024,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: Asian or Pacific Islander,4.24,2005,29,All ages,0.0,3.1,
3025,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: Asian or Pacific Islander,4.24,2006,30,All ages,0.0,3.2,
3026,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: Asian or Pacific Islander,4.24,2007,31,All ages,0.0,3.4,
3027,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: Asian or Pacific Islander,4.24,2008,32,All ages,0.0,3.5,
3028,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: Asian or Pacific Islander,4.24,2009,33,All ages,0.0,3.5,
3029,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: Asian or Pacific Islander,4.24,2010,34,All ages,0.0,3.4,
3030,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: Asian or Pacific Islander,4.24,2011,35,All ages,0.0,3.5,
3031,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: Asian or Pacific Islander,4.24,2012,36,All ages,0.0,3.7,
3032,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: Asian or Pacific Islander,4.24,2013,37,All ages,0.0,3.1,
3033,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: Asian or Pacific Islander,4.24,2014,38,All ages,0.0,3.5,
3034,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: Asian or Pacific Islander,4.24,2015,39,All ages,0.0,4.1,
3035,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: Asian or Pacific Islander,4.24,2016,40,All ages,0.0,3.7,
3036,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: Asian or Pacific Islander,4.24,2017,41,All ages,0.0,4.0,
3037,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: Asian or Pacific Islander,4.24,2018,42,All ages,0.0,4.0,
3038,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 15-24 years,5.112,1950,1,15-24 years,2.0,6.6,
3039,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 15-24 years,5.112,1960,2,15-24 years,2.0,8.6,
3040,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 15-24 years,5.112,1970,3,15-24 years,2.0,13.9,
3041,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 15-24 years,5.112,1980,4,15-24 years,2.0,21.4,
3042,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 15-24 years,5.112,1981,5,15-24 years,2.0,21.1,
3043,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 15-24 years,5.112,1982,6,15-24 years,2.0,21.2,
3044,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 15-24 years,5.112,1983,7,15-24 years,2.0,20.4,
3045,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 15-24 years,5.112,1984,8,15-24 years,2.0,21.8,
3046,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 15-24 years,5.112,1985,9,15-24 years,2.0,22.3,
3047,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 15-24 years,5.112,1986,10,15-24 years,2.0,23.1,
3048,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 15-24 years,5.112,1987,11,15-24 years,2.0,22.2,
3049,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 15-24 years,5.112,1988,12,15-24 years,2.0,22.7,
3050,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 15-24 years,5.112,1989,13,15-24 years,2.0,22.5,
3051,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 15-24 years,5.112,1990,14,15-24 years,2.0,23.2,
3052,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 15-24 years,5.112,1991,15,15-24 years,2.0,23.0,
3053,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 15-24 years,5.112,1992,16,15-24 years,2.0,22.6,
3054,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 15-24 years,5.112,1993,17,15-24 years,2.0,22.9,
3055,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 15-24 years,5.112,1994,18,15-24 years,2.0,23.7,
3056,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 15-24 years,5.112,1995,19,15-24 years,2.0,23.1,
3057,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 15-24 years,5.112,1996,20,15-24 years,2.0,20.7,
3058,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 15-24 years,5.112,1997,21,15-24 years,2.0,19.3,
3059,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 15-24 years,5.112,1998,22,15-24 years,2.0,18.9,
3060,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 15-24 years,5.112,1999,23,15-24 years,2.0,17.5,
3061,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 15-24 years,5.112,2000,24,15-24 years,2.0,17.9,
3062,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 15-24 years,5.112,2001,25,15-24 years,2.0,17.5,
3063,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 15-24 years,5.112,2002,26,15-24 years,2.0,17.7,
3064,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 15-24 years,5.112,2003,27,15-24 years,2.0,17.0,
3065,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 15-24 years,5.112,2004,28,15-24 years,2.0,17.9,
3066,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 15-24 years,5.112,2005,29,15-24 years,2.0,17.3,
3067,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 15-24 years,5.112,2006,30,15-24 years,2.0,17.2,
3068,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 15-24 years,5.112,2007,31,15-24 years,2.0,16.9,
3069,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 15-24 years,5.112,2008,32,15-24 years,2.0,17.2,
3070,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 15-24 years,5.112,2009,33,15-24 years,2.0,17.6,
3071,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 15-24 years,5.112,2010,34,15-24 years,2.0,18.3,
3072,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 15-24 years,5.112,2011,35,15-24 years,2.0,19.3,
3073,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 15-24 years,5.112,2012,36,15-24 years,2.0,19.0,
3074,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 15-24 years,5.112,2013,37,15-24 years,2.0,18.7,
3075,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 15-24 years,5.112,2014,38,15-24 years,2.0,19.9,
3076,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 15-24 years,5.112,2015,39,15-24 years,2.0,20.9,
3077,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 15-24 years,5.112,2016,40,15-24 years,2.0,21.9,
3078,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 15-24 years,5.112,2017,41,15-24 years,2.0,24.4,
3079,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 15-24 years,5.112,2018,42,15-24 years,2.0,24.4,
3080,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 25-44 years,5.113,1950,1,25-44 years,3.0,17.9,
3081,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 25-44 years,5.113,1960,2,25-44 years,3.0,18.5,
3082,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 25-44 years,5.113,1970,3,25-44 years,3.0,21.5,
3083,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 25-44 years,5.113,1980,4,25-44 years,3.0,24.6,
3084,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 25-44 years,5.113,1981,5,25-44 years,3.0,25.4,
3085,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 25-44 years,5.113,1982,6,25-44 years,3.0,25.1,
3086,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 25-44 years,5.113,1983,7,25-44 years,3.0,25.0,
3087,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 25-44 years,5.113,1984,8,25-44 years,3.0,25.1,
3088,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 25-44 years,5.113,1985,9,25-44 years,3.0,24.8,
3089,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 25-44 years,5.113,1986,10,25-44 years,3.0,25.6,
3090,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 25-44 years,5.113,1987,11,25-44 years,3.0,25.2,
3091,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 25-44 years,5.113,1988,12,25-44 years,3.0,25.3,
3092,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 25-44 years,5.113,1989,13,25-44 years,3.0,24.8,
3093,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 25-44 years,5.113,1990,14,25-44 years,3.0,25.4,
3094,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 25-44 years,5.113,1991,15,25-44 years,3.0,25.3,
3095,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 25-44 years,5.113,1992,16,25-44 years,3.0,24.9,
3096,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 25-44 years,5.113,1993,17,25-44 years,3.0,25.4,
3097,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 25-44 years,5.113,1994,18,25-44 years,3.0,25.7,
3098,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 25-44 years,5.113,1995,19,25-44 years,3.0,25.8,
3099,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 25-44 years,5.113,1996,20,25-44 years,3.0,25.3,
3100,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 25-44 years,5.113,1997,21,25-44 years,3.0,24.7,
3101,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 25-44 years,5.113,1998,22,25-44 years,3.0,24.4,
3102,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 25-44 years,5.113,1999,23,25-44 years,3.0,23.2,
3103,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 25-44 years,5.113,2000,24,25-44 years,3.0,22.9,
3104,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 25-44 years,5.113,2001,25,25-44 years,3.0,24.1,
3105,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 25-44 years,5.113,2002,26,25-44 years,3.0,24.4,
3106,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 25-44 years,5.113,2003,27,25-44 years,3.0,24.3,
3107,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 25-44 years,5.113,2004,28,25-44 years,3.0,24.3,
3108,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 25-44 years,5.113,2005,29,25-44 years,3.0,24.2,
3109,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 25-44 years,5.113,2006,30,25-44 years,3.0,24.2,
3110,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,"Sex, age and race",5,Male: White: 25-44 years,5.113,2007,31,25-44 years,3.0,25.3,
